"REF_HEARING_TYPE_ID","HEARING_TYPE_CODE","HEARING_TYPE_DESC","CATEGORY","SEQ_NO","LIST_SEQUENCE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID","OBS_IND"
19162,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,57,""
19163,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,11,""
19164,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,15,""
19165,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,21,""
19166,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,41,""
19167,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,62,""
18727,"MEF","For Mention and to Fix","T",760,1040,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18728,"MEF","For Mention and to Fix","C",510,1040,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18729,"MEF","For Mention and to Fix","A",560,1040,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18730,"EBW","For Execution of Bench Warrant","U",350,1240,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18731,"EBW","For Execution of Bench Warrant","T",650,1240,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18732,"EBW","For Execution of Bench Warrant","S",450,1240,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18733,"SPA","For Sentence (Prosecution to Attend)","U",710,910,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18734,"SPA","For Sentence (Prosecution to Attend)","T",910,910,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18735,"SPA","For Sentence (Prosecution to Attend)","S",610,910,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18736,"SOA","For Sentence (Officer to Attend)","U",720,920,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18737,"FHA","For Application to Fix Hearing Date","T",360,1340,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18738,"LAA","For Application to Add to List","T",370,1350,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18739,"RLA","For Application to Remove from List","T",380,1330,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18740,"RDA","For Application to Remove Driving Disqualification","T",420,1360,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18741,"SDA","For Application to Suspend Driving Disqualification","A",280,1410,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18742,"CCT","Contempt of Court Proceedings","A",350,1800,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18743,"CPT","For Contempt","A",360,1810,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18744,"DIR","For Directions","A",450,810,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18745,"APN","For Application","A",200,1300,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18746,"BLA","For Application for Bail","A",210,1210,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18747,"DTA","For Application under the Drug Trafficking Offences Act 1986","U",80,1370,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18748,"DTA","For Application under the Drug Trafficking Offences Act 1986","T",390,1370,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18749,"PCA","For Application under the Police and Criminal Evidence Act","U",100,1390,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18750,"TWC","For Trial (Fixed for this Week)","T",140,10,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18751,"TPR","For Trial (Priority)","T",150,20,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18752,"TFW","For Trial (First Warning)","T",170,50,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18753,"TPW","For Trial (Previously Warned)","T",160,30,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18754,"TFL","For Trial (Floater)","T",180,60,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18755,"TRE","For Trial (Reserve)","T",190,70,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18756,"DTS","For Application under Drug Trafficking Offences Act 1986, and Sentence","T",400,1380,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18757,"CMA","For Application to Commit","C",170,1470,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18758,"TPI","For Trial of Preliminary Issue","C",820,120,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18759,"SPR","For Sentence (Prosecution Released)","T",940,940,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18760,"DIR","For Directions","T",600,810,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18761,"JGT","For Judgment","T",700,1000,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18762,"MEN","For Mention","T",750,1030,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18763,"MAP","For Mention (All Parties to Attend)","T",770,1050,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18764,"MDA","For Mention (Defendant to Attend)","T",780,1060,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18765,"MNW","For Mention (No Witnesses Required)","T",790,1070,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18766,"MOA","For Mention (Officer to Attend)","T",800,1080,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18767,"PTR","For Pre-Trial Review","T",870,300,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18768,"REV","For Review","T",880,1020,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18769,"CCT","Contempt of Court Proceedings","T",500,1800,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18770,"CPT","For Contempt","T",510,1810,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18771,"BRG","For Application to Rescind Grant of Bail","T",320,1220,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18772,"BLA","For Application for Bail","S",210,1210,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18773,"BVA","For Application to Vary Bail Conditions","S",230,1230,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18774,"FHA","For Application to Fix Hearing Date","S",240,1340,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18775,"TRA","For Application to Terminate Restriction Order","S",280,1400,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18776,"REP","For Plea and Reparation","T",60,250,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18777,"PAF","For Plea and to Fix","U",570,230,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18778,"RCA","For Application to Revoke Community Service Order","T",440,1420,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18779,"BFA","For Application to Break Fixture","A",240,1320,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18780,"JGT","For Judgment","U",410,1000,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18781,"MEN","For Mention","U",450,1030,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18782,"XPA","For Application (Ex Parte)","U",20,1310,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18783,"PRY","For Preparatory Hearing","T",850,310,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18784,"CTA","For Application to Extend Custody Time Limit","T",340,1250,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18785,"SEN","For Sentence","S",600,900,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18786,"SPR","For Sentence (Prosecution Released)","S",640,940,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18787,"SUB","For Surrender to Bail","S",700,1200,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18788,"BAC","Breach of Attendance Centre Order","S",10,1610,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18789,"BBO","Breach of Bind Over","S",20,1620,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18790,"APL","For Appeal","A",10,480,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18791,"BCD","Breach of Conditional Discharge","S",40,1640,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18792,"BEX","Breach of Exclusion Order","S",50,1660,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18793,"BOO","Breach of Order","S",60,1600,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18794,"BRP","Breach of Requirements of Probation Order","S",70,1680,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
19025,"BPS","Breach of Partly Suspended Sentence","S",90,1700,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19026,"BSS","Breach of Suspended Sentence","S",100,1710,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19027,"CSE","Committal for Sentence","S",150,410,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19028,"CSS","Committals for Sentence","S",160,400,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19029,"CSP","Committal for Sentence (Part Heard)","S",170,420,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19030,"AHC","For Appeal in respect of Hackney Carriage Licence","A",110,550,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19031,"APH","Appeal (Part Heard)","A",20,490,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19032,"ACN","For Appeal against Conviction","A",30,450,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19033,"ACS","For Appeal against Conviction and Sentence","A",40,460,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19034,"ASE","For Appeal against Sentence","A",50,470,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19035,"BLA","For Application for Bail","U",30,1210,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19036,"ACO","For Appeal against Compensation Order","A",60,500,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19037,"ABG","For Appeal under the Betting, Gaming and Lotteries Act 1963","A",70,510,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19038,"ACY","For Appeal under the Children and Young Persons Act 1969","A",80,520,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19039,"ACF","For Appeal in respect of Firearms Certificate","A",90,530,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19040,"BFA","For Application to Break Fixture","U",60,1320,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19041,"APL","For Appeal","C",10,480,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19042,"APH","Appeal (Part Heard)","C",20,490,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19043,"ADJ","For Appeal against District Judge's Order","C",30,600,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19044,"APN","For Application","C",100,1300,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19045,"APN","For Application","U",10,1300,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19046,"PAF","For Plea and to Fix","T",40,230,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19047,"DSE","For Deferred Sentence","T",550,950,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19048,"DIR","For Directions","U",300,810,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19049,"DPR","For Deferred Sentence (Prosecution Released)","T",560,960,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19050,"BVA","For Application to Vary Bail Conditions","T",330,1230,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19051,"SEN","For Sentence","T",900,900,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19052,"DPR","For Deferred Sentence (Prosecution Released)","S",410,960,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19053,"SUB","For Surrender to Bail","T",1000,1200,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19054,"APN","For Application","S",200,1300,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19055,"DRA","For Application under the Drug Trafficking Act 1994","T",395,1375,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19056,"DRS","For Application under the Drug Trafficking Act 1994, and Sentence","T",405,1385,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19057,"DRA","For Application under the Drug Trafficking Act 1994","U",85,1375,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19058,"DRS","For Application under the Drug Trafficking Act 1994, and Sentence","U",95,1385,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19059,"TBK","For Trial (Backer)","T",200,80,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19060,"DTS","For Application under Drug Trafficking Offences Act 1986, and Sentence","U",90,1380,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19061,"RPA","For Application to Revoke Probation Order","T",460,1450,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19062,"RPA","For Application to Revoke Probation Order","S",310,1450,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19063,"RCF","For Application to Revoke Curfew Order","T",450,1430,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19064,"RCF","For Application to Revoke Curfew Order","S",300,1430,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19065,"RBA","For Application to Revoke Community Service Order and Probation Order","T",470,1480,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19066,"RBA","For Application to Revoke Community Service Order and Probation Order","S",320,1480,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19067,"BCF","Breach of Requirements of Curfew Order","S",45,1650,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19068,"BCP","Breach of Requirements of Community Service Order and Probation Order","S",80,1690,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19069,"BLA","For Application for Bail","T",310,1210,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19070,"PLE","For Plea","T",10,200,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19071,"PPH","Plea (Part Heard)","T",20,210,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19072,"PAD","For Plea and Directions","T",30,220,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19073,"PTN","For Plea to be Taken","T",50,240,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19074,"PPT","For Plea/Pre-Trial Review","T",70,260,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19075,"TRL","For Trial","T",100,40,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19076,"TPH","Trial (Part Heard)","T",110,110,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19077,"TNW","For Trial (No Witnesses)","T",120,90,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19078,"TIS","For Trial of Issue","T",130,100,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19079,"APN","For Application","T",300,1300,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19080,"XPA","For Application (Ex Parte)","C",110,1310,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19081,"PLY","For Preliminary Hearing","T",810,800,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19082,"CBR","Committal for Breaches","S",175,430,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19083,"AEH","Admissibility of Evidence - Half day","C",670,1050,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19084,"AEH","Admissibility of Evidence - Half day","T",80,1050,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19085,"AEH","Admissibility of Evidence - Half day","U",650,1050,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19086,"AEW","Admissibility of Evidence - Whole Day","C",680,1060,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19087,"AEW","Admissibility of Evidence - Whole Day","T",90,1060,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19088,"AEW","Admissibility of Evidence - Whole Day","U",660,1060,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19089,"CTL","Custody Time Limit application","A",245,1260,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19090,"CTL","Custody Time Limit application","C",190,1260,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19091,"CTL","Custody Time Limit application","T",345,1260,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19092,"CTL","Custody Time Limit application","U",120,1260,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19093,"TRN","For Trial","T",105,45,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19094,"PCM","Plea and Case Management","U",565,225,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19095,"PCM","Plea and Case Management","T",35,225,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
19096,"EGP","For Early Guilty Plea","T",35,5,10-DEC-15 12:04:30,17-APR-14 11:30:03,"XHIBIT","XHIBIT",80,81,"N"
19097,"EGP","For Early Guilty Plea","U",35,5,10-DEC-15 12:04:30,17-APR-14 11:30:03,"XHIBIT","XHIBIT",80,81,"N"
19098,"BWR","Review of Bench Warrant","U",850,1950,10-DEC-15 12:04:30,01-DEC-15 15:41:01,"XHIBIT","XHIBIT",18,81,"N"
19099,"BWR","Review of Bench Warrant","T",1010,1960,10-DEC-15 12:04:30,01-DEC-15 15:41:01,"XHIBIT","XHIBIT",18,81,"N"
19100,"FCM","Further Case Management","U",860,1970,10-DEC-15 12:04:30,01-DEC-15 15:41:01,"XHIBIT","XHIBIT",18,81,"N"
19101,"FCM","Further Case Management","T",1020,1980,10-DEC-15 12:04:30,01-DEC-15 15:41:01,"XHIBIT","XHIBIT",18,81,"N"
18570,"AHC","For Appeal in respect of Hackney Carriage Licence","A",110,550,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18571,"APH","Appeal (Part Heard)","A",20,490,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18572,"ACN","For Appeal against Conviction","A",30,450,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18573,"ACS","For Appeal against Conviction and Sentence","A",40,460,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18574,"ASE","For Appeal against Sentence","A",50,470,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18575,"BLA","For Application for Bail","U",30,1210,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18576,"ACO","For Appeal against Compensation Order","A",60,500,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18577,"ABG","For Appeal under the Betting, Gaming and Lotteries Act 1963","A",70,510,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18578,"ACY","For Appeal under the Children and Young Persons Act 1969","A",80,520,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18579,"ACF","For Appeal in respect of Firearms Certificate","A",90,530,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18580,"BFA","For Application to Break Fixture","U",60,1320,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18581,"APL","For Appeal","C",10,480,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18582,"APH","Appeal (Part Heard)","C",20,490,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18583,"ADJ","For Appeal against District Judge's Order","C",30,600,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18584,"APN","For Application","C",100,1300,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18585,"APN","For Application","U",10,1300,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18586,"PAF","For Plea and to Fix","T",40,230,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18587,"DSE","For Deferred Sentence","T",550,950,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18588,"DIR","For Directions","U",300,810,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18589,"DPR","For Deferred Sentence (Prosecution Released)","T",560,960,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18590,"BVA","For Application to Vary Bail Conditions","T",330,1230,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18591,"SEN","For Sentence","T",900,900,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18592,"DPR","For Deferred Sentence (Prosecution Released)","S",410,960,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18593,"SUB","For Surrender to Bail","T",1000,1200,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18594,"APN","For Application","S",200,1300,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18595,"DRA","For Application under the Drug Trafficking Act 1994","T",395,1375,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18596,"DRS","For Application under the Drug Trafficking Act 1994, and Sentence","T",405,1385,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18597,"DRA","For Application under the Drug Trafficking Act 1994","U",85,1375,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18598,"DRS","For Application under the Drug Trafficking Act 1994, and Sentence","U",95,1385,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
