"REF_SOLICITOR_FIRM_ID","SOLICITOR_FIRM_NAME","CREST_SOF_ID","COURT_ID","OBS_IND","SHORT_NAME","DX_REF","VAT_NO","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","ADDRESS_ID","LA_CODE"
94116,"PRICE SOLICITORS",10415,55,"N","PRICE","DX 3111 CHAPEL-EN-LE-FRITH","333777222",20-APR-12 09:27:23,18-APR-12 17:01:49,"Mercator","Mercator",10,541650,""
94117,"ARNOLD LAW LLP",12093,55,"N","ARNOLD","DX 25051 CHAPELTOWN","222999333",20-APR-12 09:27:23,18-APR-12 17:01:50,"Mercator","Mercator",10,541651,""
94118,"BROOKS SOLICITORS",11698,55,"N","BROOKS","DX 151132 CHAPELTOWN","444999666",20-APR-12 09:27:23,18-APR-12 17:01:50,"Mercator","Mercator",10,541652,""
94119,"ROSA LLP",12357,55,"N","HUNT","DX 1382 CLUN","999444444",20-APR-12 09:27:23,18-APR-12 17:01:50,"Mercator","Mercator",10,541653,""
94120,"COX SOLICITORS",150,55,"N","COX","DX 108225 CATERHAM","888777444",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541654,""
94121,"GARDNER LLP",12086,55,"N","GARDNER","DX 4040 CHESSINGTON","777888333",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541655,""
94122,"KIM SOLICITORS",11847,55,"N","KIM","DX 165235 CANNOCK","777777333",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541656,""
94123,"ALLEN and CO",12049,55,"N","","DX 85148 CLUN","222999444",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541657,""
94124,"CRUZ LAW SOLICITORS",12289,55,"N","CRUZ","DX 279 COALVILLE","999444777",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541658,""
94125,"ROBERTSON SOLICITORS",11708,55,"N","ROBERTSON","DX 21225 CLEATORDX MOOR ","999444444",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541659,""
94126,"FOSTER LLP",477,55,"N","FOSTER","DX 236117 CHIPPINGDX CAMPDEN ","444888555",20-APR-12 09:27:24,18-APR-12 17:01:50,"Mercator","Mercator",10,541660,""
94127,"MEGAN and CO",11190,55,"N","SNYDER","DX 237140 CAMBRIDGE","666444888",20-APR-12 09:27:25,18-APR-12 17:01:50,"Mercator","Mercator",10,541661,""
94128,"ROMERO SOLICITORS",12024,55,"N","ROMERO","DX 50152 CHESHUNT","111444777",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541662,""
94129,"COLEMAN SOLICITORS",10254,55,"N","COLEMAN","DX 31233 CASTLEFORD","999444444",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541663,""
94130,"RAMOS SOLICITORS",240,55,"N","RAMOS","DX 21178 COCKERMOUTH","888111777",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541664,""
94450,"EDWARD and CO",11656,12,"N","PERKINS","DX 18929 BECCLES","777444222",21-JUN-12 18:19:09,19-APR-12 15:51:18,"Mercator","Mercator",274,545579,""
94451,"JOSHUA and CO",11934,12,"N","DAVIS","DX 198 BENTON","111444222",21-JUN-12 18:19:09,19-APR-12 15:51:18,"Mercator","Mercator",274,545580,""
94452,"DANIELS SOLICITORS",245,12,"Y","DANIELS","DX 42101 BARNOLDSWICK","333666777",21-JUN-12 18:19:09,19-APR-12 15:51:18,"Mercator","Mercator",274,545581,""
94453,"LAUREN and CO",11541,12,"N","SIMS","DX 251214 BAILDON","111666333",21-JUN-12 18:19:09,19-APR-12 15:51:18,"Mercator","Mercator",274,545582,""
94454,"SNYDER SOLICITORS",11884,12,"N","SNYDER","DX 19325 BORDON","888777555",21-JUN-12 18:19:09,19-APR-12 15:51:18,"Mercator","Mercator",274,545583,""
94455,"WOOD SOLICITORS",11853,12,"N","WOOD","DX 2133 BATLEY","333888444",21-JUN-12 18:19:10,19-APR-12 15:51:18,"Mercator","Mercator",274,545584,""
94456,"RYAN SOLICITORS",12304,12,"N","RYAN","DX 731 BECKENHAM","777999666",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545585,""
94457,"ALLEN SOLICITORS",12207,12,"N","ALLEN","DX 10260 BISHOPSDX CASTLE ","888777666",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545586,""
94458,"STEVENS LAW SOLICITORS",12059,12,"N","STEVENS","DX 2882 BRADNINCH","444333333",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545587,""
94459,"GRIFFIN SOLICITORS",12132,12,"N","GRIFFIN","DX 19469 BERKELEY","333111444",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545588,""
94460,"GIBSON SOLICITORS",12246,12,"N","GIBSON","DX 94194 BEWDLEY","999111222",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545589,""
94461,"STEPHENS LAW SOLICITORS",12174,12,"N","STEPHENS","DX 3384 BISHOPSDX CASTLE ","111222777",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545590,""
94462,"GERALDINE and CO",12098,12,"N","PARKER","DX 7340 BANSTEAD","222777666",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545591,""
94463,"HARPER LAW SOLICITORS",11776,12,"N","HARPER","DX 64209 BINGHAM","777444555",21-JUN-12 18:19:10,19-APR-12 15:51:19,"Mercator","Mercator",274,545592,""
94464,"KIM and CO",12347,12,"Y","HOFFMAN","DX 12435 BOVEYDX TRACEY ","444999333",21-JUN-12 18:19:10,19-APR-12 15:51:20,"Mercator","Mercator",274,545593,""
94465,"ANDERSON LAW SOLICITORS",10931,12,"Y","ANDERSON","DX 2296 BOLLINGTON","999888444",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545594,""
94466,"MENDOZA LLP",12213,12,"N","MENDOZA","DX 224116 BLAYDON","666555444",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545595,""
94467,"MURPHY SOLICITORS",11997,12,"N","MURPHY","DX 225181 BRAMPTON","777111666",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545596,""
94468,"KYLE and CO",12017,12,"N","WALLACE","DX 21233 BATH","333555444",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545597,""
94469,"STEVENS LLP",10277,12,"N","STEVENS","DX 56254 BRISTOL","666444555",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545598,""
94470,"HUNT LLP",10403,12,"N","HUNT","DX 7840 BRAMPTON","222444333",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545599,""
94471,"BRYANT SOLICITORS",11965,12,"N","BRYANT","DX 9628 BERKHAMSTED","999777555",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545600,""
94472,"BLACK SOLICITORS",11800,12,"N","BLACK","DX 35252 BARTON-UPON-HUMBER","333777888",21-JUN-12 18:19:11,19-APR-12 15:51:20,"Mercator","Mercator",274,545601,""
94473,"JENKINS SOLICITORS",12284,12,"N","JENKINS","DX 4470 BOWNESS-ON-WINDERMERE","444888888",21-JUN-12 18:19:12,19-APR-12 15:51:20,"Mercator","Mercator",274,545602,""
94474,"LANE SOLICITORS",12341,12,"Y","LANE","DX 141252 BLAYDON","555333222",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545603,""
94475,"HART SOLICITORS",101,12,"N","HART","DX 3171 BOLSOVER","666999666",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545604,""
94476,"SIMPSON SOLICITORS",12036,12,"N","SIMPSON","DX 700 BRADFORDDX ON AVON","333777333",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545605,""
94477,"NICOLE and CO",11962,12,"N","THOMAS","DX 224222 BIGGLESWADE","444555333",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545606,""
94478,"RYAN and CO",11704,12,"N","LAWSON","DX 21370 BRENTWOOD","333555333",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545607,""
94479,"HERMAN and CO",79,12,"N","DANIELS","DX 47160 BRAUNSTONEDX TOWN ","777666333",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545608,""
94480,"GARZA SOLICITORS",281,12,"Y","GARZA","DX 164145 BOURNEMOUTH","111222555",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545609,""
94481,"KNIGHT SOLICITORS",11951,12,"N","KNIGHT","DX 18062 BRAMPTON","222999555",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545610,""
94482,"STEWART SOLICITORS",341,12,"N","STEWART","DX 199116 BLANDFORDDX FORUM ","666222777",21-JUN-12 18:19:12,19-APR-12 15:51:21,"Mercator","Mercator",274,545611,""
94483,"ROMERO SOLICITORS",11683,12,"N","ROMERO","DX 17133 BACUP","222444111",21-JUN-12 18:19:13,19-APR-12 15:51:21,"Mercator","Mercator",274,545612,""
94484,"LONNIE and CO",441,12,"N","WRIGHT","DX 225170 BOVEYDX TRACEY ","888888666",21-JUN-12 18:19:13,19-APR-12 15:51:21,"Mercator","Mercator",274,545613,""
94485,"HUDSON SOLICITORS",12230,12,"N","HUDSON","DX 77187 BOWNESS-ON-WINDERMERE","111999111",21-JUN-12 18:19:13,19-APR-12 15:51:22,"Mercator","Mercator",274,545614,""
94486,"ANN and CO",12058,12,"N","ROBINSON","DX 21878 BACUP","333777444",21-JUN-12 18:19:13,19-APR-12 15:51:22,"Mercator","Mercator",274,545615,""
94487,"LOIS and CO",11362,12,"N","SHAW","DX 9445 BIRMINGHAM","555333444",21-JUN-12 18:19:13,19-APR-12 15:51:22,"Mercator","Mercator",274,545616,""
94488,"FISHER SOLICITORS",12067,12,"N","FISHER","DX 98227 BERWICK-UPON-TWEED","444444555",21-JUN-12 18:19:13,19-APR-12 15:51:22,"Mercator","Mercator",274,545617,""
94489,"LAWRENCE SOLICITORS",10686,12,"N","LAWRENCE","DX 238211 BEXHILL-ON-SEA","888999666",21-JUN-12 18:19:13,19-APR-12 15:51:22,"Mercator","Mercator",274,545618,""
94490,"MARSHALL SOLICITORS",12168,12,"N","MARSHALL","DX 150106 BRADING","111444111",21-JUN-12 18:19:14,19-APR-12 15:51:22,"Mercator","Mercator",274,545619,""
94491,"CRAWFORD LLP",11074,12,"N","CRAWFORD","DX 7110 BOREHAMWOOD","333999999",21-JUN-12 18:19:14,19-APR-12 15:51:22,"Mercator","Mercator",274,545620,""
94492,"JOHNSON SOLICITORS",12180,12,"N","JOHNSON","DX 157210 BISHOPSDX STORTFORD ","444666555",21-JUN-12 18:19:14,19-APR-12 15:51:22,"Mercator","Mercator",274,545621,""
94493,"SILVA SOLICITORS",11742,12,"N","SILVA","DX 2174 BEBINGTON","999777666",21-JUN-12 18:19:14,19-APR-12 15:51:22,"Mercator","Mercator",274,545622,""
94494,"KRISTIN and CO",11702,12,"N","COOPER","DX 188230 BRAUNSTONEDX TOWN ","555111333",21-JUN-12 18:19:14,19-APR-12 15:51:23,"Mercator","Mercator",274,545623,""
94495,"LEO and CO",11675,12,"N","TORRES","DX 171108 BRAINTREE","111555999",21-JUN-12 18:19:14,19-APR-12 15:51:23,"Mercator","Mercator",274,545624,""
94496,"TROY and CO",11040,12,"N","BISHOP","DX 9186 BROMSGROVE","444888333",21-JUN-12 18:19:14,19-APR-12 15:51:23,"Mercator","Mercator",274,545625,""
94936,"JENKINS SOLICITORS",10741,12,"N","JENKINS","DX 96191 COGGESHALL","888222999",21-JUN-12 18:20:05,19-APR-12 15:52:09,"Mercator","Mercator",274,546144,""
94937,"JOSEPH LLP",12342,12,"Y","COLE","DX 70236 CHIPPINGDX SODBURY ","333111222",21-JUN-12 18:20:05,19-APR-12 15:52:10,"Mercator","Mercator",274,546146,""
94499,"MIKE LLP",11176,12,"N","PHILLIPS","DX 384 BRADFORD","444111111",21-JUN-12 18:19:15,19-APR-12 15:51:23,"Mercator","Mercator",274,545628,""
94500,"DEAN SOLICITORS",12032,12,"N","DEAN","DX 52249 BEDFORD","222999444",21-JUN-12 18:19:15,19-APR-12 15:51:23,"Mercator","Mercator",274,545629,""
94501,"KYLE and CO",11713,12,"N","GRANT","DX 21686 BRAINTREE","999555666",21-JUN-12 18:19:15,19-APR-12 15:51:23,"Mercator","Mercator",274,545630,""
94502,"LOPEZ LLP",12216,12,"N","LOPEZ","DX 16114 BOURNE","555666222",21-JUN-12 18:19:15,19-APR-12 15:51:23,"Mercator","Mercator",274,545631,""
94503,"WARD LLP",12121,12,"N","WARD","DX 254150 BECCLES","666333222",21-JUN-12 18:19:15,19-APR-12 15:51:23,"Mercator","Mercator",274,545632,""
94504,"NGUYEN LAW SOLICITORS",10552,12,"N","NGUYEN","DX 14255 BRADFORD","444777222",21-JUN-12 18:19:15,19-APR-12 15:51:23,"Mercator","Mercator",274,545633,""
94505,"JOHNSTON SOLICITORS",10098,12,"N","JOHNSTON","DX 24933 BASINGSTOKE","999333444",21-JUN-12 18:19:15,19-APR-12 15:51:24,"Mercator","Mercator",274,545634,""
94506,"OWENS SOLICITORS",11443,12,"N","OWENS","DX 44183 BEWDLEY","888333999",21-JUN-12 18:19:16,19-APR-12 15:51:24,"Mercator","Mercator",274,545635,""
94507,"JONES LAW LLP",10015,12,"N","JONES","DX 24046 BRAMPTON","111111777",21-JUN-12 18:19:16,19-APR-12 15:51:24,"Mercator","Mercator",274,545636,""
94508,"MILLER SOLICITORS",12075,12,"N","MILLER","DX 86254 BROMLEY","555666333",21-JUN-12 18:19:16,19-APR-12 15:51:24,"Mercator","Mercator",274,545637,""
94509,"LEWIS LLP",11630,12,"N","PRICE","DX 209227 BECKENHAM","444888999",21-JUN-12 18:19:16,19-APR-12 15:51:24,"Mercator","Mercator",274,545638,""
94510,"MORRISON SOLICITORS",11953,12,"N","MORRISON","DX 173236 BRIERLEYDX HILL ","111555222",21-JUN-12 18:19:16,19-APR-12 15:51:24,"Mercator","Mercator",274,545639,""
94511,"GREEN LLP",11770,12,"N","GREEN","DX 6623 BEWDLEY","666222333",21-JUN-12 18:19:16,19-APR-12 15:51:24,"Mercator","Mercator",274,545640,""
94195,"BARKER AUSTIN",12408,12,"N","Barker Austin - Town","","",21-JUN-12 18:18:38,19-APR-12 15:50:48,"Mercator","Mercator",274,545324,""
94196,"PANTOR DEFENCE FIRM",12371,12,"N","PANTOR - ALDERSHOT","","",21-JUN-12 18:18:38,19-APR-12 15:50:49,"Mercator","Mercator",274,545325,""
94197,"PRIVATE REPRESENTATION COMPANY LTD",12375,12,"N","PRIVATE - FARNHAM","","",21-JUN-12 18:18:38,19-APR-12 15:50:49,"Mercator","Mercator",274,545326,""
94198,"JEROME and CO",12111,12,"N","REID","DX 87121 ADLINGTON","666333777",21-JUN-12 18:18:38,19-APR-12 15:50:49,"Mercator","Mercator",274,545327,""
94199,"BARRY and CO",12212,12,"N","WARD","DX 52209 ATHERSTONE","555111777",21-JUN-12 18:18:38,19-APR-12 15:50:50,"Mercator","Mercator",274,545328,""
94200,"RICHARDS SOLICITORS",11914,12,"N","RICHARDS","DX 42110 ALNWICK","222777333",21-JUN-12 18:18:38,19-APR-12 15:50:50,"Mercator","Mercator",274,545329,""
94201,"ROBERTS LAW LLP",11875,12,"N","ROBERTS","DX 14328 ATTLEBOROUGH","666333999",21-JUN-12 18:18:38,19-APR-12 15:50:51,"Mercator","Mercator",274,545330,""
94202,"RICHARDS SOLICITORS",12254,12,"N","RICHARDS","DX 137235 ALNWICK","333888999",21-JUN-12 18:18:38,19-APR-12 15:50:51,"Mercator","Mercator",274,545331,""
94203,"AMBER and CO",12043,12,"N","RYAN","DX 172200 ASHINGTON","222888999",21-JUN-12 18:18:38,19-APR-12 15:50:51,"Mercator","Mercator",274,545332,""
94204,"LONG SOLICITORS",12299,12,"N","LONG","DX 59161 ACCRINGTON","999444333",21-JUN-12 18:18:38,19-APR-12 15:50:51,"Mercator","Mercator",274,545333,""
94205,"CRUZ SOLICITORS",12364,12,"N","CRUZ","DX 18874 ADLINGTON","555666444",21-JUN-12 18:18:38,19-APR-12 15:50:51,"Mercator","Mercator",274,545334,""
94206,"CRAWFORD LAW LLP",11925,12,"N","CRAWFORD","DX 13874 ALDEBURGH","777666444",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545335,""
94207,"BOWMAN SOLICITORS",268,12,"N","BOWMAN","DX 57194 ASHBOURNE","444222999",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545336,""
94208,"TUCKER SOLICITORS",116,12,"N","TUCKER","DX 21915 ABINGDON","888555555",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545337,""
94209,"CAROLYN and CO",10911,12,"Y","COOK","DX 240196 ALTON","111777777",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545338,""
94210,"VICTORIA and CO",12178,12,"N","FISHER","DX 97186 ALFORD","333333444",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545339,""
94211,"MARTIN SOLICITORS",12118,12,"N","MARTIN","DX 10732 ALDRIDGE","555222888",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545340,""
94212,"NICOLE and CO",395,12,"N","DEAN","DX 198228 APPLEDORE","222666444",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545341,""
94213,"ROBINSON SOLICITORS",12105,12,"N","ROBINSON","DX 19414 ALDEBURGH","333777555",21-JUN-12 18:18:39,19-APR-12 15:50:51,"Mercator","Mercator",274,545342,""
94214,"MURRAY LLP",12099,12,"N","MURRAY","DX 202246 ADLINGTON","888999666",21-JUN-12 18:18:39,19-APR-12 15:50:52,"Mercator","Mercator",274,545343,""
94215,"SULLIVAN SOLICITORS",10590,12,"N","SULLIVAN","DX 101113 AMESBURY","888999888",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545344,""
94216,"PEARSON LLP",11281,12,"N","PEARSON","DX 5748 ASHBY-DE-LA-ZOUCH","888333666",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545345,""
94217,"CLAUDE and CO",12068,12,"N","LAWSON","DX 110145 APPLEBY-IN-WESTMORLAND","111222444",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545346,""
94218,"WELLS SOLICITORS",11107,12,"N","WELLS","DX 33136 ADDLESTONE","222555888",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545347,""
94219,"SMITH LAW SOLICITORS",12171,12,"N","SMITH","DX 12878 AXBRIDGE","444888444",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545348,""
94220,"RANDY LLP",11811,12,"N","POWELL","DX 18663 ASCOT","999222666",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545349,""
94221,"CURTIS and CO",11845,12,"N","BROWN","DX 8149 AXBRIDGE","555777333",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545350,""
94222,"ARNOLD and CO",11502,12,"N","RAMIREZ","DX 8772 ATHERSTONE","222999111",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545351,""
94223,"JAY and CO",12328,12,"N","WELCH","DX 205230 ARLESEY","111333111",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545352,""
94224,"LAWSON LAW SOLICITORS",11674,12,"N","LAWSON","DX 118197 ALCOMBE","111777888",21-JUN-12 18:18:40,19-APR-12 15:50:52,"Mercator","Mercator",274,545353,""
94225,"OLIVER SOLICITORS",343,12,"Y","OLIVER","DX 28198 AYLESBURY","999444111",21-JUN-12 18:18:41,19-APR-12 15:50:52,"Mercator","Mercator",274,545354,""
94226,"POWELL SOLICITORS",11799,12,"N","POWELL","DX 72238 ASHBURTON","111333111",21-JUN-12 18:18:41,19-APR-12 15:50:52,"Mercator","Mercator",274,545355,""
94227,"GEORGE SOLICITORS",12123,12,"N","GEORGE","DX 72150 ALSTON","111222777",21-JUN-12 18:18:41,19-APR-12 15:50:53,"Mercator","Mercator",274,545356,""
94228,"FRAZIER SOLICITORS",11610,12,"N","FRAZIER","DX 114146 ASHBURTON","999333777",21-JUN-12 18:18:41,19-APR-12 15:50:53,"Mercator","Mercator",274,545357,""
94229,"COX SOLICITORS",11928,12,"N","COX","DX 4450 ALSTON","222666333",21-JUN-12 18:18:41,19-APR-12 15:50:53,"Mercator","Mercator",274,545358,""
94230,"STONE SOLICITORS",12312,12,"N","STONE","DX 16075 ASHFORD","666333444",21-JUN-12 18:18:41,19-APR-12 15:50:53,"Mercator","Mercator",274,545359,""
94231,"HART SOLICITORS",10592,12,"N","HART","DX 3141 AMPTHILL","555777777",21-JUN-12 18:18:41,19-APR-12 15:50:53,"Mercator","Mercator",274,545360,""
94232,"MORGAN LLP",12031,12,"N","MORGAN","DX 24266 AMBLESIDE","444666888",21-JUN-12 18:18:42,19-APR-12 15:50:53,"Mercator","Mercator",274,545361,""
94233,"RANDY and CO",12162,12,"N","LITTLE","DX 640 APSLEY","666666777",21-JUN-12 18:18:42,19-APR-12 15:50:53,"Mercator","Mercator",274,545362,""
94234,"MASON SOLICITORS",11862,12,"N","MASON","DX 122174 ATHERSTONE","222888888",21-JUN-12 18:18:42,19-APR-12 15:50:53,"Mercator","Mercator",274,545363,""
94235,"BOYD SOLICITORS",12272,12,"N","BOYD","DX 79194 ALCOMBE","777222666",21-JUN-12 18:18:42,19-APR-12 15:50:54,"Mercator","Mercator",274,545364,""
94236,"DAN and CO",12126,12,"N","ROBINSON","DX 217133 ALDRIDGE","666777777",21-JUN-12 18:18:42,19-APR-12 15:50:54,"Mercator","Mercator",274,545365,""
94237,"PAYNE LLP",11104,12,"N","PAYNE","DX 17576 ARUNDEL","333888555",21-JUN-12 18:18:42,19-APR-12 15:50:54,"Mercator","Mercator",274,545366,""
94238,"REYNOLDS LLP",11490,12,"N","REYNOLDS","DX 216116 ASCOT","999777999",21-JUN-12 18:18:42,19-APR-12 15:50:54,"Mercator","Mercator",274,545367,""
94239,"SIMPSON LLP",12305,12,"N","SIMPSON","DX 11327 ACCRINGTON","555666555",21-JUN-12 18:18:42,19-APR-12 15:50:54,"Mercator","Mercator",274,545368,""
94240,"WATKINS SOLICITORS",12065,12,"N","WATKINS","DX 230168 ABRIDGE","666999333",21-JUN-12 18:18:42,19-APR-12 15:50:54,"Mercator","Mercator",274,545369,""
94241,"MITCHELL SOLICITORS",210,12,"N","MITCHELL","DX 227241 ASCOT","777222111",21-JUN-12 18:18:43,19-APR-12 15:50:54,"Mercator","Mercator",274,545370,""
94242,"RICHARDSON LLP",10042,12,"N","RICHARDSON","DX 32170 AMERSHAM","555999555",21-JUN-12 18:18:43,19-APR-12 15:50:54,"Mercator","Mercator",274,545371,""
94243,"MEYER SOLICITORS",515,12,"N","MEYER","DX 10982 ASHFORD","111666888",21-JUN-12 18:18:43,19-APR-12 15:50:54,"Mercator","Mercator",274,545372,""
94244,"VINCENT and CO",37,12,"N","GOMEZ","DX 12185 ALNWICK","111222333",21-JUN-12 18:18:43,19-APR-12 15:50:54,"Mercator","Mercator",274,545373,""
94245,"FULLER LLP",220,12,"N","FULLER","DX 15487 ASCOT","999444444",21-JUN-12 18:18:43,19-APR-12 15:50:54,"Mercator","Mercator",274,545374,""
94246,"PERRY SOLICITORS",11820,12,"N","PERRY","DX 133117 AYLESBURY","444555666",21-JUN-12 18:18:43,19-APR-12 15:50:54,"Mercator","Mercator",274,545375,""
94247,"RAYMOND and CO",10123,12,"N","COLE","DX 3958 AMPTHILL","777555666",21-JUN-12 18:18:43,19-APR-12 15:50:55,"Mercator","Mercator",274,545376,""
94248,"BURKE LLP",12179,12,"N","BURKE","DX 2227 AYLESBURY","333111444",21-JUN-12 18:18:43,19-APR-12 15:50:55,"Mercator","Mercator",274,545377,""
94249,"JEREMY and CO",10665,12,"N","SMITH","DX 216187 ARNOLD","333777666",21-JUN-12 18:18:43,19-APR-12 15:50:55,"Mercator","Mercator",274,545378,""
94250,"SIMMONS SOLICITORS",12271,12,"N","SIMMONS","DX 196176 ATHERTON","888111666",21-JUN-12 18:18:43,19-APR-12 15:50:55,"Mercator","Mercator",274,545379,""
94251,"AMBER and CO",10208,12,"N","PATTERSON","DX 12848 AMESBURY","888555888",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545380,""
94252,"AARON and CO",10882,12,"N","YOUNG","DX 202172 AMBLE","333888111",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545381,""
94253,"SIMMONS SOLICITORS",393,12,"N","SIMMONS","DX 20722 ASCOT","444555999",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545382,""
94254,"LITTLE SOLICITORS",12222,12,"N","LITTLE","DX 168156 ATTLEBOROUGH","666666666",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545383,""
94255,"ALLEN SOLICITORS",12253,12,"N","ALLEN","DX 152107 ABRIDGE","888666111",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545384,""
94256,"GERTRUDE and CO",12090,12,"N","REYES","DX 57143 ARLESEY","222666222",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545385,""
94257,"ANA and CO",10167,12,"N","KELLY","DX 13640 ALSTON","111666222",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545386,""
94258,"ALLEN SOLICITORS",199,12,"N","ALLEN","DX 5132 AYLSHAM","999555444",21-JUN-12 18:18:44,19-APR-12 15:50:55,"Mercator","Mercator",274,545387,""
94131,"KELLEY SOLICITORS",285,55,"N","KELLEY","DX 190111 CIRENCESTER","666666444",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541665,""
94132,"HOWELL SOLICITORS",11958,55,"N","HOWELL","DX 23266 CLEATORDX MOOR ","999111999",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541666,""
94133,"WOOD LAW SOLICITORS",12013,55,"N","WOOD","DX 111145 CHESTER-LE-STREET","555444555",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541667,""
94134,"HAMILTON SOLICITORS",12022,55,"N","HAMILTON","DX 195217 CHELTENHAM","111777444",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541668,""
94135,"HARRISON SOLICITORS",10383,55,"N","HARRISON","DX 156121 CLACTON-ON-SEA","777777666",20-APR-12 09:27:25,18-APR-12 17:01:51,"Mercator","Mercator",10,541670,""
94136,"PHILLIP and CO",11831,55,"N","ELLIOTT","DX 5089 CHERRYDX HINTON ","666888111",20-APR-12 09:27:26,18-APR-12 17:01:51,"Mercator","Mercator",10,541671,""
94137,"RALPH LLP",11172,55,"N","YOUNG","DX 1792 COBHAM","222888999",20-APR-12 09:27:26,18-APR-12 17:01:51,"Mercator","Mercator",10,541672,""
94138,"BAKER LLP",11111,55,"N","BAKER","DX 7314 CASTLEDX CARY ","888777222",20-APR-12 09:27:26,18-APR-12 17:01:51,"Mercator","Mercator",10,541673,""
