"ROTATION_SET_DD_ID","ROTATION_SET_ID","DISPLAY_DOCUMENT_ID","PAGE_DELAY","ORDERING","CREATED_BY","CREATION_DATE","LAST_UPDATED_BY","LAST_UPDATE_DATE","VERSION"
287,133,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
288,134,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
289,134,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
290,135,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
291,136,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
292,137,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
293,138,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
294,139,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
295,139,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
296,139,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
297,139,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
298,139,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
299,139,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
300,139,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
426,199,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
427,199,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
428,200,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
429,200,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
430,201,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
431,202,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
432,203,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
433,204,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
434,205,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
435,205,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
436,205,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
437,205,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
438,205,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
439,205,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
440,205,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
515,243,4,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
516,243,3,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
535,253,3,12,1,"XHIBIT",01-APR-09 15:25:56,"rcm64k",01-APR-09 15:25:56,1
536,253,8,12,2,"XHIBIT",01-APR-09 15:25:56,"rcm64k",01-APR-09 15:25:56,1
1191,564,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
786,375,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
787,375,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
788,376,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
789,376,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
790,377,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
791,378,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
792,379,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
793,380,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1841,800,1,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
794,381,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
795,381,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
796,381,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
797,381,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
798,381,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
799,381,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
800,381,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1190,564,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1192,565,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1193,565,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1194,566,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1195,567,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1196,568,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1197,569,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1198,570,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1199,570,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1200,570,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1201,570,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1202,570,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1203,570,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1204,570,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1326,629,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1327,629,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1328,630,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1329,630,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1330,631,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1331,632,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1332,633,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1333,634,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1334,635,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1335,635,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1336,635,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1337,635,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1338,635,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1339,635,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1340,635,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1476,700,3,8,2,"XHIBIT",01-APR-09 15:25:56,"vcy00j",01-APR-09 15:25:56,1
1477,700,8,8,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1520,716,9,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1521,716,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1522,716,10,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1523,716,2,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1581,731,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1582,731,9,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1583,731,2,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1584,731,10,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1761,776,3,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
567,268,8,12,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
802,383,8,11,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
803,384,1,8,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
804,384,2,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1240,586,5,8,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1319,625,5,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1320,625,3,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1767,773,8,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1430,678,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1055,506,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1056,506,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1057,507,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1058,507,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1059,508,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1060,509,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1061,510,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1062,511,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1063,512,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1064,512,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1065,512,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1066,512,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1067,512,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1068,512,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1069,512,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1429,678,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1431,679,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1432,679,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1433,680,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1434,681,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1435,682,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1436,683,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1437,684,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1438,684,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1439,684,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1440,684,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1441,684,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1442,684,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1443,684,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1551,724,9,10,1,"XHIBIT",01-APR-09 15:25:56,"mco24q",01-APR-09 15:25:56,1
1552,724,2,10,4,"XHIBIT",01-APR-09 15:25:56,"mco24q",01-APR-09 15:25:56,1
1553,724,10,10,3,"XHIBIT",01-APR-09 15:25:56,"mco24q",01-APR-09 15:25:56,1
1554,724,1,10,2,"XHIBIT",01-APR-09 15:25:56,"mco24q",01-APR-09 15:25:56,1
1808,790,8,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
388,181,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
389,181,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
390,182,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
391,182,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
392,183,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
393,184,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
394,185,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
395,186,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
396,187,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
397,187,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
398,187,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
399,187,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
400,187,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
401,187,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
402,187,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
403,188,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
404,188,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
405,189,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
406,189,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
407,190,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
408,191,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
409,192,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
410,193,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
411,194,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
412,194,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
413,194,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
414,194,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
415,194,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
416,194,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
417,194,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
628,299,8,30,1,"XHIBIT",01-APR-09 15:25:56,"pch79y",01-APR-09 15:25:56,1
1537,723,13,10,13,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
735,350,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
736,350,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
737,351,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
738,351,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
739,352,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
740,353,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
741,354,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
742,355,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
743,356,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
744,356,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
534,252,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
537,254,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
538,254,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
539,255,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
540,255,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
541,256,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
542,257,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
543,258,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
544,259,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
545,260,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
546,260,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
547,260,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
548,260,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
549,260,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
550,260,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
551,260,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1030,491,2,9,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1031,491,1,9,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1536,722,4,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1444,685,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1445,685,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1446,686,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1447,686,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1448,687,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1449,688,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1450,689,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1451,690,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1452,691,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1453,691,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1454,691,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1455,691,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1456,691,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1457,691,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1458,691,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
1535,722,12,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
209,88,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
449,211,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
450,211,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
451,212,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
452,212,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
453,213,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
454,214,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
455,215,4,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
456,216,3,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
457,217,1,10,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
458,217,2,10,3,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
459,217,3,10,4,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
460,217,4,10,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
461,217,5,10,6,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
462,217,6,10,5,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
463,217,8,10,7,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
574,272,3,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
575,272,5,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
576,273,1,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
577,273,2,20,2,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
578,274,6,20,1,"XHIBIT",01-APR-09 15:25:56,"XHIBIT",01-APR-09 15:25:56,1
579,275,5,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
580,276,4,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
581,277,3,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
582,278,1,10,2,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
583,278,2,10,3,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
584,278,3,10,4,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
585,278,4,10,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
586,278,5,10,6,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
587,278,6,10,5,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
588,278,8,10,7,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
1213,576,6,9,1,"XHIBIT",01-APR-09 15:25:57,"qco43k",01-APR-09 15:25:57,1
1342,636,8,10,2,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
1239,584,2,10,2,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
1341,636,3,10,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
1478,700,5,8,3,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
1809,791,1,10,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
279,129,8,10,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
552,261,3,20,2,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
553,261,5,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
554,262,1,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
555,262,2,20,2,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
556,263,6,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
557,264,5,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
558,265,4,20,1,"XHIBIT",01-APR-09 15:25:57,"XHIBIT",01-APR-09 15:25:57,1
